birdlife_sci_name,Recording_ID,species,label_drum,labeler,unique_id_label,low_freq_range_sp,high_freq_range_sp,drumming,relative_path,index,file_nam_label,min_t,max_t,label_id,rec_from,channel,full_path,path_cd,duration_song,unique_id,English_name,order_name,family_name,song_description_collins_bird_guide,short_or_continuous_song,Country,Latitude,Longitude,Vocalization_type,species_by_labeler,centroid_f,Ht_temporal_entropy,H_waveform,H_spectrogram_mean,LFC_spectral_cover,MFC_spectral_cover,HFC_spectral_cover,Hf_spectral_entropy,number_of_freq_peaks,ACTfract_mean_proportion_of_points_above_6dB_threshold,Hf_Havrda_spectral_entropy,Hf_Renyi_spectral_entropy,Hf_pairedShannon_spectral_entropy,Hf_gamma_spectral_entropy,Hf_GiniSimpson_spectral_entropy,sm_spectral_mean,sv_spectral_var,ss_spectral_skewness,sk_spectral_kurtosis,peak_freq,peak_freq_amp_by_mean_amp,min_freq,spectral_bandwidth_50,spectral_bandwidth_90,spectral_min_or_10_quantile,spectral_max_or_90_quantile,snr_freq,num_syllables,peak_f_roi,spectral_mean_on_roi_avg_spectrum,spectral_variance_on_roi_avg_spectrum,centroid_f_roi,num_syllables_per_unit_time,syllable_duration_mean,syllable_duration_std,syllable_duration_median,syllable_duration_25percentile,syllable_duration_75percentile,syllable_duration_iqr,npvi_ioi,ugof_isochronous,ioi_duration_mean,ioi_duration_std,ioi_duration_min,ioi_duration_max,ioi_duration_median,ioi_duration_25percentile,ioi_duration_75percentile,ioi_duration_iqr,gap_duration_mean,gap_duration_std,gap_duration_min,gap_duration_max,gap_duration_median,gap_duration_25percentile,gap_duration_75percentile,gap_duration_iqr,total_len_syllables,total_length_gaps,sound_per_silence_ratio,sound_per_vocalization_ratio,scientific_name,scientificName
Pyrrhocorax graculus,-1,Alpine_Chough,no,MB,Alpine_Chough_cd_2,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,4,Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.txt,2.145386,2.413559,2,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,0,2,Alpine Chough,PASSERIFORMES,CORVIDAE,"At least 90% of repertoire is characteristic and cannot be confused with Chough's. Commonest call from wandering flocks, e.g. around top stations at ski resorts, is a high, rolling'zirrrrr'with an almost electric quality, also a piercing, whizzing ziieh' and something be tween the two, e.g. zrr rieh'.Anxiety-calla slightly deeper and fuller 'krrrrü'. Occasional calls are more like cough’s",,,,,,Alpine_Chough_MB,3057.71484375,0.766262326933272,0.997090942854715,0.453654090978753,0.380281690140845,0.340040241448692,0.350178323157831,0.525800326967039,36,0.267193001760563,0.330367347123115,2.36096669794742,4.24385294340197,1566.7312023514,0.930704527805373,1.05557220122522E-05,2.58293804769829E-08,36.042664888404,1731.52030612639,3148.78125,2.80783607187184,22050,387.59765625,1507.32421875,2540.91796875,3359.1796875,13.4180422059332,2,3150.78125,2.7820027727308E-05,3.75636340431571E-08,3057.71484375,2,0.04644,0,0.04644,0.04644,0.04644,0,0,0,0.07112,0,0.07112,0.07112,0.07112,0.07112,0.07112,0,0.02468,0,0.02468,0.02468,0.02468,0.02468,0.02468,0,0.09288,0.02468,0.09288,0.09288,Pyrrhocorax graculus,Pyrrhocorax graculus
Pyrrhocorax graculus,-1,Alpine_Chough,no,MB,Alpine_Chough_cd_3,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,5,Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.txt,3.362682,4.022599,3,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,1,3,Alpine Chough,PASSERIFORMES,CORVIDAE,"At least 90% of repertoire is characteristic and cannot be confused with Chough's. Commonest call from wandering flocks, e.g. around top stations at ski resorts, is a high, rolling'zirrrrr'with an almost electric quality, also a piercing, whizzing ziieh' and something be tween the two, e.g. zrr rieh'.Anxiety-calla slightly deeper and fuller 'krrrrü'. Occasional calls are more like cough’s",,,,,,Alpine_Chough_MB,3273.046875,0.836847839454713,0.997886201331948,0.412704816767655,0.283469945355191,0.305724694249284,0.271066394615258,0.54546736893008,25,0.197094859972678,0.331299472927414,2.54960366268392,4.37176861856219,1808.65198780771,0.940097272982623,4.39927500827557E-06,3.68223370349595E-09,28.3193328106649,1092.08237733238,3169.84765625,1.51110022879103,22050,258.3984375,1894.921875,2799.31640625,4220.5078125,15.3548101877411,4,3169.84765625,7.56152655890188E-06,1.77154544663488E-09,3316.11328125,4,0.0819975,0.04345999415171,0.07402,0.0507975,0.10522,0.0544225,18.8592405017238,0.46617275,0.160603333333333,0.0451287501365692,0.09723,0.19883,0.18575,0.14149,0.19229,0.0508,0.08272,0.0442296785729522,0.04789,0.14513,0.05514,0.051515,0.100135,0.04862,0.32799,0.24816,0.32799,0.32799,Pyrrhocorax graculus,Pyrrhocorax graculus
Pyrrhocorax graculus,-1,Alpine_Chough,no,MB,Alpine_Chough_cd_4,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,6,Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.txt,5.158391,5.710513,4,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,1,4,Alpine Chough,PASSERIFORMES,CORVIDAE,"At least 90% of repertoire is characteristic and cannot be confused with Chough's. Commonest call from wandering flocks, e.g. around top stations at ski resorts, is a high, rolling'zirrrrr'with an almost electric quality, also a piercing, whizzing ziieh' and something be tween the two, e.g. zrr rieh'.Anxiety-calla slightly deeper and fuller 'krrrrü'. Occasional calls are more like cough’s",,,,,,Alpine_Chough_MB,3057.71484375,0.769985234959782,0.998200370459375,0.425989581305508,0.306195175438597,0.301942355889724,0.323384910774791,0.529957128519673,30,0.237870065789474,0.332140211080023,2.81628468845779,4.27991983231532,1293.56278548325,0.948994364929219,1.02421936667029E-05,7.65746730203764E-08,48.8227650899461,2821.19186041204,3161.78125,1.98844134748845,22050,301.46484375,990.52734375,2627.05078125,3402.24609375,15.9134912576096,3,3176.84765625,2.3550252148693E-05,2.1344538072835E-08,3057.71484375,3,0.0619166666666667,0.0120832708044359,0.0580500000000001,0.055145,0.066755,0.01161,3.8623055539126,0.83607,0.16907,0.00653000000000004,0.16254,0.1756,0.16907,0.165805,0.172335,0.00653000000000004,0.10522,0.01814,0.08708,0.12336,0.10522,0.09615,0.11429,0.01814,0.18575,0.21044,0.18575,0.18575,Pyrrhocorax graculus,Pyrrhocorax graculus
Pyrrhocorax graculus,-1,Alpine_Chough,no,MB,Alpine_Chough_cd_5,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,7,Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.txt,6.457191,7.040862,5,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,1,5,Alpine Chough,PASSERIFORMES,CORVIDAE,"At least 90% of repertoire is characteristic and cannot be confused with Chough's. Commonest call from wandering flocks, e.g. around top stations at ski resorts, is a high, rolling'zirrrrr'with an almost electric quality, also a piercing, whizzing ziieh' and something be tween the two, e.g. zrr rieh'.Anxiety-calla slightly deeper and fuller 'krrrrü'. Occasional calls are more like cough’s",,,,,,Alpine_Chough_MB,3359.1796875,0.864194679270711,0.997990540478314,0.441493437304467,0.253105590062112,0.293936705116829,0.274198277930317,0.507835767955403,23,0.205890916149068,0.330297303930313,2.34929622301914,4.12856714175774,1618.73383425188,0.924315541248377,2.37421447363506E-05,2.15117090211646E-07,47.3953293834498,2869.03355045136,3185.84765625,3.69558859321796,22050,215.33203125,1464.2578125,3014.6484375,4048.2421875,12.8556965689011,4,3181.84765625,4.04524721175428E-05,8.91389524022715E-08,3273.046875,4,0.0674825,0.0287915929569727,0.055875,0.0533349999999999,0.0700225,0.0166875000000001,31.7704212522576,0.70964074,0.137866666666667,0.0462105661318083,0.10304,0.20317,0.10739,0.105215,0.15528,0.0500650000000001,0.0638533333333334,0.020661083116709,0.04644,0.0928800000000001,0.0522400000000001,0.04934,0.0725600000000001,0.02322,0.26993,0.19156,0.26993,0.26993,Pyrrhocorax graculus,Pyrrhocorax graculus
Pyrrhocorax graculus,-1,Alpine_Chough,no,MB,Alpine_Chough_cd_6,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,8,Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.txt,7.422089,8.135903,6,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,1,6,Alpine Chough,PASSERIFORMES,CORVIDAE,"At least 90% of repertoire is characteristic and cannot be confused with Chough's. Commonest call from wandering flocks, e.g. around top stations at ski resorts, is a high, rolling'zirrrrr'with an almost electric quality, also a piercing, whizzing ziieh' and something be tween the two, e.g. zrr rieh'.Anxiety-calla slightly deeper and fuller 'krrrrü'. Occasional calls are more like cough’s",,,,,,Alpine_Chough_MB,3100.78125,0.717131819074865,0.997335933289435,0.378045759921511,0.379208754208754,0.365848965848966,0.396041964711493,0.542035436290304,28,0.324110243055556,0.332513432528979,3.00385745332772,4.35868617936112,1531.29405133412,0.955432052707561,2.68641566189999E-05,4.83423268649917E-07,41.7992139498136,2035.92073090502,3221.9140625,3.54270713868407,22050,430.6640625,1076.66015625,2670.1171875,3402.24609375,33.0164010947076,4,3221.9140625,9.80000009284959E-05,2.56278893333757E-07,3057.71484375,4,0.0460775,0.018825345282358,0.050065,0.038815,0.0573275,0.0185124999999999,55.352510570884,0.34658998,0.166893333333333,0.106833534165178,0.08562,0.31783,0.09723,0.091425,0.20753,0.116105,0.12384,0.0921699094064869,0.05225,0.25397,0.0653,0.058775,0.159635,0.10086,0.18431,0.37152,0.18431,0.18431,Pyrrhocorax graculus,Pyrrhocorax graculus
Pyrrhocorax graculus,-1,Alpine_Chough,no,MB,Alpine_Chough_cd_7,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,9,Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.txt,9.207281,9.712078,7,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,1,7,Alpine Chough,PASSERIFORMES,CORVIDAE,"At least 90% of repertoire is characteristic and cannot be confused with Chough's. Commonest call from wandering flocks, e.g. around top stations at ski resorts, is a high, rolling'zirrrrr'with an almost electric quality, also a piercing, whizzing ziieh' and something be tween the two, e.g. zrr rieh'.Anxiety-calla slightly deeper and fuller 'krrrrü'. Occasional calls are more like cough’s",,,,,,Alpine_Chough_MB,3229.98046875,0.770476369704003,0.997326261038538,0.356763794574035,0.358091787439614,0.326224982746722,0.321484107731542,0.495617032421843,21,0.270805027173913,0.330465740337832,2.37783499497745,4.0526998095746,1336.36523597369,0.92483492558933,1.52130441429628E-05,1.07222727287122E-07,40.3815694762938,2097.43033472024,3156.78125,4.43422555804881,22050,172.265625,1507.32421875,2928.515625,3488.37890625,28.2746232105269,3,3151.78125,4.49413027715021E-05,9.63627721501251E-08,3100.78125,3,0.0503066666666666,0.00466109786781325,0.05224,0.048615,0.052965,0.00434999999999999,25.8103952876672,0.37529817,0.134965,0.034835,0.10013,0.1698,0.134965,0.1175475,0.1523825,0.034835,0.085625,0.039185,0.04644,0.12481,0.085625,0.0660325,0.1052175,0.039185,0.15092,0.17125,0.15092,0.15092,Pyrrhocorax graculus,Pyrrhocorax graculus
Pyrrhocorax graculus,-1,Alpine_Chough,no,MB,Alpine_Chough_cd_8,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,10,Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.txt,10.343074,10.627022,8,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,0,8,Alpine Chough,PASSERIFORMES,CORVIDAE,"At least 90% of repertoire is characteristic and cannot be confused with Chough's. Commonest call from wandering flocks, e.g. around top stations at ski resorts, is a high, rolling'zirrrrr'with an almost electric quality, also a piercing, whizzing ziieh' and something be tween the two, e.g. zrr rieh'.Anxiety-calla slightly deeper and fuller 'krrrrü'. Occasional calls are more like cough’s",,,,,,Alpine_Chough_MB,3703.7109375,0.703965167848456,0.998364346819718,0.405756592800705,0.370555555555556,0.305777777777778,0.301516452074392,0.618149390971844,26,0.239973958333333,0.332545968782623,3.0241034562437,4.83801341406868,2549.46706554348,0.964415602230012,4.01655894729278E-06,4.00940997170325E-09,41.0386795380506,2306.63112447129,3338.11328125,1.14751648367931,22050,904.39453125,2325.5859375,3014.6484375,4780.37109375,26.2616216596531,2,3340.11328125,1.16929552082588E-05,3.3715736197104E-09,3703.7109375,2,0.042085,0.0328451099861152,0.042085,0.0304725,0.0536975,0.023225,0,0,0.08852,0,0.08852,0.08852,0.08852,0.08852,0.08852,0,0.06966,0,0.06966,0.06966,0.06966,0.06966,0.06966,0,0.08417,0.06966,0.08417,0.08417,Pyrrhocorax graculus,Pyrrhocorax graculus
Pyrrhocorax graculus,-1,Alpine_Chough,no,MB,Alpine_Chough_cd_9,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,11,Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.txt,11.075292,11.289568,9,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,../songs_CD/CD4/Jean C. Roché - Chocard à bec jaune - Pyrrhocorax graculus.wav,0,9,Alpine Chough,PASSERIFORMES,CORVIDAE,"At least 90% of repertoire is characteristic and cannot be confused with Chough's. Commonest call from wandering flocks, e.g. around top stations at ski resorts, is a high, rolling'zirrrrr'with an almost electric quality, also a piercing, whizzing ziieh' and something be tween the two, e.g. zrr rieh'.Anxiety-calla slightly deeper and fuller 'krrrrü'. Occasional calls are more like cough’s",,,,,,Alpine_Chough_MB,3316.11328125,0.628256547057983,0.998079833893939,0.451071936772913,0.389393939393939,0.323809523809524,0.325243854857589,0.563042520368438,33,0.273792613636364,0.332660629659321,3.10279667134452,4.49223058694434,1509.15484747514,0.960269240110416,5.60469158307765E-06,7.97162781937059E-09,25.6007531488108,782.377150080934,3128.78125,1.02506152791539,22050,473.73046875,1464.2578125,2885.44921875,3875.9765625,25.4888618918972,1,3003.58203125,2.46587929423413E-05,1.6799225213595E-08,3186.9140625,1,0.05515,,0.05515,0.05515,0.05515,0,0,0,,,,,,,,,,,,,,,,,0.05515,0,0.05515,0.05515,Pyrrhocorax graculus,Pyrrhocorax graculus
Hirundo rustica,-1,Barn_Swallow,no,MB,Barn_Swallow_cd_1,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Hirondelle de cheminée - Hirundo rustica.wav,22,Jean C. Roché - Hirondelle de cheminée - Hirundo rustica.txt,16.732874,23.376162,Jean C. Roché - Hirondelle de cheminée - Hirundo rustica_R,cd,R,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Hirondelle de cheminée - Hirundo rustica.wav,../songs_CD/CD3/Jean C. Roché - Hirondelle de cheminée - Hirundo rustica.wav,7,1,Barn Swallow,PASSERIFORMES,HIRUNDINIDAE,"Noisy, its loud calls enlivening farmsteads and small villages. In ‘itinerary flight’ gives cheerful sharp ‘vit!’, often repeated two or more times. Mates preen each other and entertain the barn livestock with cosy chatter almost like Budgerigars. Cats are announced with sharp ‘siflitt’ notes and birds of prey with similar ‘flitt-flitt!’. The rather loud song consists of a rapid twitter now and then interrupted by a croaking sound which turns into a dry rattle.",short,,,,,Barn_Swallow_MB,4651.171875,0.856060179812536,0.999331135439487,0.540859594465314,0.349793424753868,0.327855635925256,0.359951377193459,0.656622435096159,16,0.277886628098629,0.333065548472859,3.56335718529738,5.08495572919595,2873.43829840506,0.977738236092732,5.70672997945703E-06,1.21224033244077E-08,90.7305458704226,11992.043180682,4734.23828125,0.613632959412524,22050,1248.92578125,2454.78515625,3531.4453125,5598.6328125,12.0690070471937,45,4734.23828125,1.39012238797265E-05,2.27297203862997E-09,4651.171875,6.42857142857143,0.0501162222222222,0.0164318009704145,0.04789,0.03918,0.0580500000000002,0.0188700000000002,27.439989892366,0.4865315,0.144003181818182,0.0676227560801543,0.0435299999999996,0.36136,0.117555,0.102675,0.178865,0.07619,0.0940343181818182,0.0641886527566747,0.0101599999999999,0.306210000000001,0.07038,0.0533375,0.1142825,0.0609449999999999,2.25523,4.13751,0.545069377475824,0.322175714285714,Hirundo rustica,Hirundo rustica
Hirundo rustica,-1,Barn_Swallow,no,MB,Barn_Swallow_cd_2,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Hirondelle de cheminée - Hirundo rustica.wav,23,Jean C. Roché - Hirondelle de cheminée - Hirundo rustica.txt,31.339309,38.13658,,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Hirondelle de cheminée - Hirundo rustica.wav,../songs_CD/CD3/Jean C. Roché - Hirondelle de cheminée - Hirundo rustica.wav,7,2,Barn Swallow,PASSERIFORMES,HIRUNDINIDAE,"Noisy, its loud calls enlivening farmsteads and small villages. In ‘itinerary flight’ gives cheerful sharp ‘vit!’, often repeated two or more times. Mates preen each other and entertain the barn livestock with cosy chatter almost like Budgerigars. Cats are announced with sharp ‘siflitt’ notes and birds of prey with similar ‘flitt-flitt!’. The rather loud song consists of a rapid twitter now and then interrupted by a croaking sound which turns into a dry rattle.",short,,,,,Barn_Swallow_MB,3962.109375,0.851462571793305,0.999364953543637,0.515967599315083,0.402534364261168,0.37972999509082,0.382452103889209,0.668716489404953,17,0.32282840689433,0.333174727862012,3.82523923153984,5.16211852937801,3107.95521077369,0.981056986772233,1.07747577360163E-05,4.06296102716018E-08,67.0425371159712,7642.62275103374,3880.91015625,0.570882948290554,22050,990.52734375,2411.71875,3057.71484375,5124.90234375,18.6496345214804,54,3883.91015625,2.43031618748635E-05,5.33485032516077E-09,4005.17578125,7.71428571428571,0.0480257407407408,0.0189743240217527,0.04934,0.0399075,0.0536975,0.0137900000000001,28.8131311428823,0.47998223,0.125382264150943,0.0535604979277625,0.0217700000000001,0.28299,0.13351,0.07691,0.15964,0.08273,0.077381320754717,0.0420985047481403,0.00724999999999998,0.22058,0.07836,0.0406399999999998,0.10449,0.0638500000000002,2.59339,4.10121,0.632347526705534,0.370484285714286,Hirundo rustica,Hirundo rustica
Hirundo rustica,-1,Barn_Swallow,no,MB,Barn_Swallow_cd_3,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Hirondelle de cheminée - Hirundo rustica.wav,24,Jean C. Roché - Hirondelle de cheminée - Hirundo rustica.txt,40.057708,46.862312,,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Hirondelle de cheminée - Hirundo rustica.wav,../songs_CD/CD3/Jean C. Roché - Hirondelle de cheminée - Hirundo rustica.wav,7,3,Barn Swallow,PASSERIFORMES,HIRUNDINIDAE,"Noisy, its loud calls enlivening farmsteads and small villages. In ‘itinerary flight’ gives cheerful sharp ‘vit!’, often repeated two or more times. Mates preen each other and entertain the barn livestock with cosy chatter almost like Budgerigars. Cats are announced with sharp ‘siflitt’ notes and birds of prey with similar ‘flitt-flitt!’. The rather loud song consists of a rapid twitter now and then interrupted by a croaking sound which turns into a dry rattle.",short,,,,,Barn_Swallow_MB,4134.375,0.83374107308496,0.999231282439656,0.516688021947834,0.402334363199451,0.385091461919474,0.389205411880147,0.65379070104866,11,0.330421078462925,0.333163234325416,3.79025880113102,5.06826527336663,2844.86953797285,0.979585787485941,8.83449706207745E-06,2.59468702646249E-08,49.4009303414737,3563.72649113752,4012.109375,0.500290417769405,22050,861.328125,2067.1875,3273.046875,4909.5703125,19.6391671390005,48,4185.375,2.23127964001736E-05,4.94974693890881E-09,4134.375,6.85714285714286,0.0495529166666667,0.0143132167695029,0.0507950000000001,0.0464399999999999,0.0537000000000001,0.00726000000000016,23.6768718573836,0.5189953,0.142314893617021,0.0581203371178352,0.0551499999999994,0.29896,0.12771,0.10304,0.179225,0.0761850000000002,0.0927882978723404,0.0516652517210614,0.0159699999999994,0.24671,0.0725700000000007,0.057325,0.12408,0.0667550000000002,2.37854,4.36105,0.545405349629103,0.339791428571429,Hirundo rustica,Hirundo rustica
Phoenicurus ochruros,-1,Black_Redstart,no,CG,Black_Redstart_cd_1,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Rougequeue noir - Phoenicurus ochruros.wav,25,Jean C. Roché - Rougequeue noir - Phoenicurus ochruros.txt,29.087,32.749,Jean C. Roché - Rougequeue noir - Phoenicurus ochruros_R,cd,R,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Rougequeue noir - Phoenicurus ochruros.wav,../songs_CD/CD3/Jean C. Roché - Rougequeue noir - Phoenicurus ochruros.wav,4,1,Black Redstart,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,,,,,Black_Redstart_CG,4521.97265625,0.769129670994833,0.999082924465782,0.494298712418655,0.385027165228508,0.293005524357394,0.358046078701665,0.569447569538589,25,0.279392377756472,0.332847086585734,3.26509103156357,4.5348022632629,1318.55999032058,0.965304699037272,6.56198193864356E-06,2.68134911455127E-08,60.4416863273987,5191.44349229919,4986.63671875,1.04261082989965,22050,732.12890625,1205.859375,4005.17578125,5038.76953125,21.3372999263421,28,4989.63671875,1.54640612633682E-05,4.32455040518558E-09,4521.97265625,7,0.0474757142857142,0.0197657371766794,0.050065,0.03628,0.0584124999999999,0.0221325,16.9520167362596,0.5493781,0.124430740740741,0.0513544106747181,0.06386,0.30041,0.11029,0.0798150000000001,0.158185,0.0783699999999999,0.0780992592592593,0.0507022160320672,0.01742,0.2859,0.06385,0.0428149999999999,0.0986849999999999,0.05587,1.32932,2.10868,0.630403854544074,0.33233,Phoenicurus ochruros,Phoenicurus ochruros
Phoenicurus ochruros,-1,Black_Redstart,no,CG,Black_Redstart_cd_2,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Rougequeue noir - Phoenicurus ochruros.wav,26,Jean C. Roché - Rougequeue noir - Phoenicurus ochruros.txt,34.662,38.94,2,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Rougequeue noir - Phoenicurus ochruros.wav,../songs_CD/CD3/Jean C. Roché - Rougequeue noir - Phoenicurus ochruros.wav,4,2,Black Redstart,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,,,,,Black_Redstart_CG,4478.90625,0.761996816884233,0.998953881414324,0.502881382969219,0.409420289855072,0.314883393882574,0.375129829206378,0.562563159944821,26,0.312168337264151,0.332748212921389,3.17254030543109,4.49062474960875,1278.9121078858,0.962948076042118,1.5157521328949E-05,1.55191804439648E-07,59.0213293032564,4918.58786872841,4095.2421875,2.23717473452409,22050,775.1953125,1205.859375,4005.17578125,5038.76953125,26.2698227703736,33,4096.2421875,3.72719965411825E-05,2.72847342331603E-08,4478.90625,8.25,0.0444163636363636,0.0185920417817311,0.0449900000000001,0.0290300000000001,0.05515,0.0261199999999999,18.5166735014518,0.47405237,0.124761875,0.0456127320792602,0.03918,0.22059,0.12118,0.0819925000000001,0.1567325,0.0747399999999999,0.0807715625,0.042366960454859,0.0174200000000004,0.19011,0.0718350000000001,0.0464400000000001,0.1041275,0.0576874999999999,1.46574,2.58469,0.56708541449845,0.366435,Phoenicurus ochruros,Phoenicurus ochruros
Phoenicurus ochruros,-1,Black_Redstart,no,CG,Black_Redstart_cd_3,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Rougequeue noir - Phoenicurus ochruros.wav,27,Jean C. Roché - Rougequeue noir - Phoenicurus ochruros.txt,41.049,42.192,3,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Rougequeue noir - Phoenicurus ochruros.wav,../songs_CD/CD3/Jean C. Roché - Rougequeue noir - Phoenicurus ochruros.wav,1,3,Black Redstart,PASSERIFORMES,MUSCICAPIDAE,"Call a straight, slightly sharp whistle, ‘vist’, often repeated impatiently. When highly agitated, a discreet clicking is added, ‘vist, tk-tk-tk’. Song loud, frequently given at first light from high perch, usually consists of four parts: starts with a few whistles and a rattling repetition of same note, followed by a pause circa 2 sec. Long, then a peculiar crackling sound (not very far-carrying), after which the verse terminates with some brief whistled notes, e.g. ‘si-sru till-ill-ill-ill-ill-ill….. (krschkrschkrsch) srusvisvi’; the sequence of the four components may sometimes be switched around.",short,,,,,Black_Redstart_CG,4392.7734375,0.760910104313038,0.998525569289817,0.515574796101608,0.389408099688473,0.368506156356624,0.403727621568863,0.624058981691057,18,0.344303689641745,0.333071004063958,3.57364890062344,4.88062896039856,1907.54919872667,0.975360261965997,1.18373233733111E-05,2.06879678603096E-08,22.7309026992972,719.899035762297,3701.64453125,0.956860521770817,22050,1162.79296875,1937.98828125,3617.578125,5211.03515625,26.7279342937571,9,4742.23828125,2.86083891289341E-05,9.93588470581318E-09,4478.90625,9,0.0496655555555556,0.00988807123648375,0.0522400000000001,0.04934,0.0566,0.00725999999999999,12.2724758116396,0.49026823,0.111565,0.0293726841640324,0.0624100000000001,0.15238,0.111745,0.09215,0.135335,0.043185,0.06276625,0.0235906289326398,0.0290199999999999,0.10304,0.0595000000000001,0.0482500000000001,0.0776475,0.0293974999999999,0.44699,0.50213,0.44699,0.44699,Phoenicurus ochruros,Phoenicurus ochruros
